sujeto_qid,entidad,relacion,valor,valor_es,valor_qid
Q528804,Severo Sarduy,ocupación,periodista,periodista,Q1930187
Q603801,Antonio Máro,ocupación,pintor,pintor,Q1028181
Q605196,Antonio Smith,ocupación,grabador,grabador,Q329439
Q605196,Antonio Smith,ocupación,pintor,pintor,Q1028181
Q677769,Gilberto Freyre,ocupación,escritor,escritor,Q36180
Q677769,Gilberto Freyre,ocupación,poeta,poeta,Q49757
Q512862,Juan Pablo Terra,ocupación,arquitecto,arquitecto,Q42973
Q518632,Carlos Saldanha,ocupación,guionista,guionista,Q28389
Q655986,Cristóbal Rojas,ocupación,pintor,pintor,Q1028181
Q520713,Joaquín Torres García,ocupación,catedrático,catedrático,Q121594
Q520713,Joaquín Torres García,ocupación,ilustrador,ilustrador,Q644687
Q520713,Joaquín Torres García,ocupación,pintor,pintor,Q1028181
Q520713,Joaquín Torres García,ocupación,escultor,escultor,Q1281618
Q520713,Joaquín Torres García,ocupación,muralista,muralista,Q3374326
Q510215,Rafael Méndez Arceo,ocupación,compositor,compositor,Q36834
Q527844,Julia Emilia Valdés Borrero,ocupación,pintor,pintor,Q1028181
Q671960,Mario Pani,ocupación,pintor,pintor,Q1028181
Q558553,Enrique Grau,ocupación,pintor,pintor,Q1028181
Q558553,Enrique Grau,ocupación,escultor,escultor,Q1281618
Q520713,Joaquín Torres García,ocupación,teórico del arte,teórico del arte,Q17391638
Q723886,Sebastián,ocupación,pintor,pintor,Q1028181
Q723886,Sebastián,ocupación,escultor,escultor,Q1281618
Q692098,Lasar Segall,ocupación,pintor,pintor,Q1028181
Q692098,Lasar Segall,ocupación,escultor,escultor,Q1281618
Q769610,Frans Krajcberg,ocupación,guionista,guionista,Q28389
Q769610,Frans Krajcberg,ocupación,fotógrafo,fotógrafo,Q33231
Q692098,Lasar Segall,ocupación,artista gráfico,artista gráfico,Q1925963
Q593656,Anna Maria Maiolino,ocupación,ilustrador,ilustrador,Q644687
Q593656,Anna Maria Maiolino,ocupación,pintor,pintor,Q1028181
Q520713,Joaquín Torres García,ocupación,collagista,collagista,Q22343478
Q690209,Angeli,ocupación,pintor,pintor,Q1028181
Q593656,Anna Maria Maiolino,ocupación,escultor,escultor,Q1281618
Q690209,Angeli,ocupación,dibujante,dibujante,Q1114448
Q690209,Angeli,ocupación,historietista,historietista,Q715301
Q539657,Alicia Penalba,ocupación,pintor,pintor,Q1028181
Q539657,Alicia Penalba,ocupación,escultor,escultor,Q1281618
Q539657,Alicia Penalba,ocupación,diseñador de joyas,diseñador de joyas,Q2519376
Q692098,Lasar Segall,ocupación,grabador,grabador,Q11569986
Q690790,Rufino Tamayo,ocupación,pintor,pintor,Q1028181
Q690790,Rufino Tamayo,ocupación,escultor,escultor,Q1281618
Q593656,Anna Maria Maiolino,ocupación,grabador,grabador,Q11569986
Q528804,Severo Sarduy,ocupación,escritor,escritor,Q36180
Q528804,Severo Sarduy,ocupación,poeta,poeta,Q49757
Q692098,Lasar Segall,ocupación,dibujante,dibujante,Q15296811
Q593656,Anna Maria Maiolino,ocupación,artista de instalaciones,artista de instalaciones,Q18074503
Q528028,Fanny Rabel,ocupación,pintor,pintor,Q1028181
Q528028,Fanny Rabel,ocupación,escultor,escultor,Q1281618
Q593656,Anna Maria Maiolino,ocupación,dibujante,dibujante,Q15296811
Q690790,Rufino Tamayo,ocupación,grabador,grabador,Q11569986
Q710479,Arthur Luiz Piza,ocupación,pintor,pintor,Q1028181
Q522662,Carmen Herrera,ocupación,artista,artista,Q483501
Q710479,Arthur Luiz Piza,ocupación,escultor,escultor,Q1281618
Q522662,Carmen Herrera,ocupación,pintor,pintor,Q1028181
Q522662,Carmen Herrera,ocupación,escultor,escultor,Q1281618
Q858635,Benito Camelo,ocupación,pintor,pintor,Q1028181
Q710479,Arthur Luiz Piza,ocupación,artista gráfico,artista gráfico,Q1925963
Q858635,Benito Camelo,ocupación,escultor,escultor,Q1281618
Q675001,Alberto Vargas,ocupación,ilustrador,ilustrador,Q644687
Q675001,Alberto Vargas,ocupación,pintor,pintor,Q1028181
Q528028,Fanny Rabel,ocupación,grabador,grabador,Q11569986
Q593656,Anna Maria Maiolino,ocupación,artista conceptual,artista conceptual,Q21550489
Q677769,Gilberto Freyre,ocupación,político,político,Q82955
Q677769,Gilberto Freyre,ocupación,historiador,historiador,Q201788
Q677769,Gilberto Freyre,ocupación,pintor,pintor,Q1028181
Q493832,Andrea Echeverri,ocupación,cantante,cantante,Q177220
Q512862,Juan Pablo Terra,ocupación,político,político,Q82955
Q677769,Gilberto Freyre,ocupación,periodista,periodista,Q1930187
Q493832,Andrea Echeverri,ocupación,pintor,pintor,Q1028181
Q677769,Gilberto Freyre,ocupación,sociólogo,sociólogo,Q2306091
Q493832,Andrea Echeverri,ocupación,guitarrista,guitarrista,Q855091
Q512862,Juan Pablo Terra,ocupación,pintor,pintor,Q1028181
Q669728,Wolfgang Paalen,ocupación,pintor,pintor,Q1028181
Q710479,Arthur Luiz Piza,ocupación,grabador,grabador,Q11569986
Q512862,Juan Pablo Terra,ocupación,sociólogo,sociólogo,Q2306091
Q669728,Wolfgang Paalen,ocupación,escultor,escultor,Q1281618
Q677769,Gilberto Freyre,ocupación,antropólogo,antropólogo,Q4773904
Q518632,Carlos Saldanha,ocupación,animador,animador,Q266569
Q518632,Carlos Saldanha,ocupación,pintor,pintor,Q1028181
Q669728,Wolfgang Paalen,ocupación,artista visual,artista visual,Q3391743
Q485158,Pedro Subercaseaux,ocupación,monje,monje,Q733786
Q669728,Wolfgang Paalen,ocupación,filósofo,filósofo,Q4964182
Q485158,Pedro Subercaseaux,ocupación,pintor,pintor,Q1028181
Q518632,Carlos Saldanha,ocupación,director de cine,director de cine,Q2526255
Q518632,Carlos Saldanha,ocupación,actor de voz,actor de voz,Q2405480
Q518632,Carlos Saldanha,ocupación,productor de cine,productor de cine,Q3282637
Q669728,Wolfgang Paalen,ocupación,coleccionista de arte,coleccionista de arte,Q10732476
Q520713,Joaquín Torres García,ocupación,escritor,escritor,Q36180
Q519367,Jesús Rafael Soto,ocupación,pintor,pintor,Q1028181
Q519367,Jesús Rafael Soto,ocupación,escultor,escultor,Q1281618
Q510215,Rafael Méndez Arceo,ocupación,pintor,pintor,Q1028181
Q519367,Jesús Rafael Soto,ocupación,diseñador de joyas,diseñador de joyas,Q2519376
Q669728,Wolfgang Paalen,ocupación,dibujante,dibujante,Q15296811
Q671960,Mario Pani,ocupación,arquitecto,arquitecto,Q42973
Q510215,Rafael Méndez Arceo,ocupación,trompetista,trompetista,Q12377274
Q690209,Angeli,ocupación,guionista,guionista,Q28389
Q769610,Frans Krajcberg,ocupación,pintor,pintor,Q1028181
Q769610,Frans Krajcberg,ocupación,escultor,escultor,Q1281618
Q769610,Frans Krajcberg,ocupación,artista visual,artista visual,Q3391743
Q1042992,Carlos Kis,país de nacionalidad,Uruguay,Uruguay,Q77
Q456427,Carlos María Herrera,país de nacionalidad,Uruguay,Uruguay,Q77
Q472866,Luis César Amadori,país de nacionalidad,Reino de Italia,Reino de Italia,Q172579
Q528804,Severo Sarduy,país de nacionalidad,Francia,Francia,Q142
Q528804,Severo Sarduy,país de nacionalidad,Cuba,Cuba,Q241
Q1124194,Marco Augusto Quiroa,país de nacionalidad,Guatemala,Guatemala,Q774
Q603801,Antonio Máro,país de nacionalidad,Perú,Perú,Q419
Q523966,Andrés Casillas de Alba,país de nacionalidad,México,México,Q96
Q1081056,Christian Mazzuca,país de nacionalidad,Argentina,Argentina,Q414
Q1043102,Carlos Obregón Santacilia,país de nacionalidad,México,México,Q96
Q465919,Anita Malfatti,país de nacionalidad,Brasil,Brasil,Q155
Q605196,Antonio Smith,país de nacionalidad,Chile,Chile,Q298
Q474810,Prilidiano Pueyrredón,país de nacionalidad,Argentina,Argentina,Q414
Q1052287,Cecil Crawford O’Gorman,país de nacionalidad,México,México,Q96
Q1043100,Carlos Mérida,país de nacionalidad,Guatemala,Guatemala,Q774
Q1095273,Clara de Buen Richkarday,país de nacionalidad,México,México,Q96
Q1043110,Carlos Orozco,país de nacionalidad,México,México,Q96
Q1042951,Carlos Grethe,país de nacionalidad,Uruguay,Uruguay,Q77
Q452120,Amado de la Cueva,país de nacionalidad,México,México,Q96
Q468942,Pedro Juan Gutiérrez,país de nacionalidad,Cuba,Cuba,Q241
Q655986,Cristóbal Rojas,país de nacionalidad,Venezuela,Venezuela,Q717
Q1102262,Abel Ramírez,país de nacionalidad,México,México,Q96
Q520713,Joaquín Torres García,país de nacionalidad,España,España,Q29
Q520713,Joaquín Torres García,país de nacionalidad,Uruguay,Uruguay,Q77
Q466627,Tarsila do Amaral,país de nacionalidad,Brasil,Brasil,Q155
Q527844,Julia Emilia Valdés Borrero,país de nacionalidad,Cuba,Cuba,Q241
Q671960,Mario Pani,país de nacionalidad,México,México,Q96
Q475981,Luis Camnitzer,país de nacionalidad,Uruguay,Uruguay,Q77
Q1043058,Carlos Valenti,país de nacionalidad,Francia,Francia,Q142
Q1043058,Carlos Valenti,país de nacionalidad,Guatemala,Guatemala,Q774
Q558553,Enrique Grau,país de nacionalidad,Colombia,Colombia,Q739
Q723886,Sebastián,país de nacionalidad,México,México,Q96
Q692098,Lasar Segall,país de nacionalidad,Brasil,Brasil,Q155
Q692098,Lasar Segall,país de nacionalidad,Lituania,Lituania,Q37
Q1113788,Ariel Olivetti,país de nacionalidad,Argentina,Argentina,Q414
Q946076,Tomie Ohtake,país de nacionalidad,Brasil,Brasil,Q155
Q593656,Anna Maria Maiolino,país de nacionalidad,Brasil,Brasil,Q155
Q690209,Angeli,país de nacionalidad,Brasil,Brasil,Q155
Q1112847,Sergio de Castro,país de nacionalidad,Francia,Francia,Q142
Q472866,Luis César Amadori,país de nacionalidad,Italia,Italia,Q38
Q1112847,Sergio de Castro,país de nacionalidad,Argentina,Argentina,Q414
Q472866,Luis César Amadori,país de nacionalidad,Argentina,Argentina,Q414
Q452155,Amador Lugo Guadarrama,país de nacionalidad,México,México,Q96
Q1043070,Carlos Mijares,país de nacionalidad,México,México,Q96
Q1042679,Carlos Alvarado,país de nacionalidad,México,México,Q96
Q539657,Alicia Penalba,país de nacionalidad,Francia,Francia,Q142
Q539657,Alicia Penalba,país de nacionalidad,Argentina,Argentina,Q414
Q1118458,Aldo Locatelli,país de nacionalidad,Reino de Italia,Reino de Italia,Q172579
Q690790,Rufino Tamayo,país de nacionalidad,México,México,Q96
Q1052895,Celia Calderón,país de nacionalidad,México,México,Q96
Q963967,Juan Abreu,país de nacionalidad,Cuba,Cuba,Q241
Q476899,Horacio Espondaburu,país de nacionalidad,Uruguay,Uruguay,Q77
Q1043170,Carlos Páez Vilaró,país de nacionalidad,Uruguay,Uruguay,Q77
Q528028,Fanny Rabel,país de nacionalidad,México,México,Q96
Q528028,Fanny Rabel,país de nacionalidad,Polonia,Polonia,Q36
Q1085046,Juan Mayr,país de nacionalidad,Colombia,Colombia,Q739
Q1042842,Carlos De los Ríos,país de nacionalidad,Colombia,Colombia,Q739
Q710479,Arthur Luiz Piza,país de nacionalidad,Brasil,Brasil,Q155
Q522662,Carmen Herrera,país de nacionalidad,Cuba,Cuba,Q241
Q858635,Benito Camelo,país de nacionalidad,Uruguay,Uruguay,Q77
Q475650,José Luis Cuevas,país de nacionalidad,México,México,Q96
Q452079,Lola Mora,país de nacionalidad,Argentina,Argentina,Q414
Q675001,Alberto Vargas,país de nacionalidad,Estados Unidos,Estados Unidos,Q30
Q1132146,Cordelia Urueta,país de nacionalidad,México,México,Q96
Q1097174,Leopoldo Artucio,país de nacionalidad,Uruguay,Uruguay,Q77
Q675001,Alberto Vargas,país de nacionalidad,Perú,Perú,Q419
Q677769,Gilberto Freyre,país de nacionalidad,Brasil,Brasil,Q155
Q1052287,Cecil Crawford O’Gorman,país de nacionalidad,Reino Unido de Gran Bretaña e Irlanda,Reino Unido de Gran Bretaña e Irlanda,Q174193
Q459935,José Belloni,país de nacionalidad,Uruguay,Uruguay,Q77
Q476741,Manuel María Paz,país de nacionalidad,Colombia,Colombia,Q739
Q493832,Andrea Echeverri,país de nacionalidad,Colombia,Colombia,Q739
Q669728,Wolfgang Paalen,país de nacionalidad,México,México,Q96
Q512862,Juan Pablo Terra,país de nacionalidad,Uruguay,Uruguay,Q77
Q669728,Wolfgang Paalen,país de nacionalidad,Austria,Austria,Q40
Q1090206,Aurelio Lucchini,país de nacionalidad,Uruguay,Uruguay,Q77
Q518632,Carlos Saldanha,país de nacionalidad,Brasil,Brasil,Q155
Q485158,Pedro Subercaseaux,país de nacionalidad,Chile,Chile,Q298
Q524942,Andrés de Santa Maria,país de nacionalidad,Colombia,Colombia,Q739
Q524394,Andrés Madariaga,país de nacionalidad,Chile,Chile,Q298
Q519367,Jesús Rafael Soto,país de nacionalidad,Francia,Francia,Q142
Q519367,Jesús Rafael Soto,país de nacionalidad,Venezuela,Venezuela,Q717
Q510215,Rafael Méndez Arceo,país de nacionalidad,México,México,Q96
Q459802,Guiscardo Améndola,país de nacionalidad,Uruguay,Uruguay,Q77
Q466165,Carlos Latuff,país de nacionalidad,Brasil,Brasil,Q155
Q1042835,Carlos Cruz-Diez,país de nacionalidad,Francia,Francia,Q142
Q1042978,Carlos Isamitt,país de nacionalidad,Chile,Chile,Q298
Q1042835,Carlos Cruz-Diez,país de nacionalidad,Venezuela,Venezuela,Q717
Q1029490,Camilo Mori Serrano,país de nacionalidad,Chile,Chile,Q298
Q1118458,Aldo Locatelli,país de nacionalidad,Brasil,Brasil,Q155
Q1118458,Aldo Locatelli,país de nacionalidad,Italia,Italia,Q38
Q1052444,Cecilio Guzman de Rojas,país de nacionalidad,Bolivia,Bolivia,Q750
Q466535,Lautaro Murúa,país de nacionalidad,Argentina,Argentina,Q414
Q769610,Frans Krajcberg,país de nacionalidad,Brasil,Brasil,Q155
Q769610,Frans Krajcberg,país de nacionalidad,Polonia,Polonia,Q36
Q1074276,فرنسيسكو سولانو لوبيز,país de nacionalidad,Argentina,Argentina,Q414
Q466535,Lautaro Murúa,país de nacionalidad,Perú,Perú,Q419
Q1148204,Mateo Saldaña Dosal,país de nacionalidad,México,México,Q96
Q1042988,Carlos Jurado,país de nacionalidad,México,México,Q96
Q963967,Juan Abreu,ocupación,escritor,escritor,Q36180
Q1043170,Carlos Páez Vilaró,ocupación,escritor,escritor,Q36180
Q1043170,Carlos Páez Vilaró,ocupación,arquitecto,arquitecto,Q42973
Q1043170,Carlos Páez Vilaró,ocupación,compositor,compositor,Q36834
Q1043170,Carlos Páez Vilaró,ocupación,empresario,empresario,Q43845
Q1124194,Marco Augusto Quiroa,ocupación,pintor,pintor,Q1028181
Q1085046,Juan Mayr,ocupación,fotógrafo,fotógrafo,Q33231
Q523966,Andrés Casillas de Alba,ocupación,pintor,pintor,Q1028181
Q1081056,Christian Mazzuca,ocupación,pintor,pintor,Q1028181
Q1081056,Christian Mazzuca,ocupación,escultor,escultor,Q1281618
Q1043102,Carlos Obregón Santacilia,ocupación,pintor,pintor,Q1028181
Q1043100,Carlos Mérida,ocupación,ilustrador,ilustrador,Q644687
Q1043100,Carlos Mérida,ocupación,pintor,pintor,Q1028181
Q1043100,Carlos Mérida,ocupación,escultor,escultor,Q1281618
Q1052287,Cecil Crawford O’Gorman,ocupación,pintor,pintor,Q1028181
Q1042835,Carlos Cruz-Diez,ocupación,serigrafista,serigrafista,Q21925567
Q1043100,Carlos Mérida,ocupación,artista gráfico,artista gráfico,Q1925963
Q1052287,Cecil Crawford O’Gorman,ocupación,químico,químico,Q593644
Q1042951,Carlos Grethe,ocupación,grabador,grabador,Q329439
Q1097174,Leopoldo Artucio,ocupación,escritor,escritor,Q36180
Q1097174,Leopoldo Artucio,ocupación,arquitecto,arquitecto,Q42973
Q1095273,Clara de Buen Richkarday,ocupación,pintor,pintor,Q1028181
Q1042951,Carlos Grethe,ocupación,pintor,pintor,Q1028181
Q1043100,Carlos Mérida,ocupación,artista visual,artista visual,Q3391743
Q1043110,Carlos Orozco,ocupación,pintor,pintor,Q1028181
Q1042951,Carlos Grethe,ocupación,profesor universitario,profesor universitario,Q1622272
Q1042951,Carlos Grethe,ocupación,artista gráfico,artista gráfico,Q1925963
Q1043110,Carlos Orozco,ocupación,dibujante,dibujante,Q1114448
Q1043110,Carlos Orozco,ocupación,muralista,muralista,Q3374326
Q1090206,Aurelio Lucchini,ocupación,arquitecto,arquitecto,Q42973
Q1043100,Carlos Mérida,ocupación,grabador,grabador,Q11569986
Q1043100,Carlos Mérida,ocupación,litógrafo,litógrafo,Q16947657
Q1052287,Cecil Crawford O’Gorman,ocupación,ingeniero de minas,ingeniero de minas,Q18524075
Q1102262,Abel Ramírez,ocupación,pintor,pintor,Q1028181
Q1102262,Abel Ramírez,ocupación,escultor,escultor,Q1281618
Q1042978,Carlos Isamitt,ocupación,compositor,compositor,Q36834
Q1043058,Carlos Valenti,ocupación,pintor,pintor,Q1028181
Q1113788,Ariel Olivetti,ocupación,ilustrador,ilustrador,Q644687
Q1113788,Ariel Olivetti,ocupación,pintor,pintor,Q1028181
Q1113788,Ariel Olivetti,ocupación,historietista,historietista,Q715301
Q1113788,Ariel Olivetti,ocupación,entintador,entintador,Q1153051
Q946076,Tomie Ohtake,ocupación,artista,artista,Q483501
Q946076,Tomie Ohtake,ocupación,pintor,pintor,Q1028181
Q946076,Tomie Ohtake,ocupación,escultor,escultor,Q1281618
Q1042988,Carlos Jurado,ocupación,fotógrafo,fotógrafo,Q33231
Q1112847,Sergio de Castro,ocupación,músico,músico,Q639669
Q1112847,Sergio de Castro,ocupación,artista,artista,Q483501
Q1112847,Sergio de Castro,ocupación,pintor,pintor,Q1028181
Q1043070,Carlos Mijares,ocupación,pintor,pintor,Q1028181
Q1042679,Carlos Alvarado,ocupación,pintor,pintor,Q1028181
Q1043070,Carlos Mijares,ocupación,profesor universitario,profesor universitario,Q1622272
Q1042679,Carlos Alvarado,ocupación,profesor universitario,profesor universitario,Q1622272
Q1052895,Celia Calderón,ocupación,pintor,pintor,Q1028181
Q963967,Juan Abreu,ocupación,pintor,pintor,Q1028181
Q1113788,Ariel Olivetti,ocupación,dibujante de historieta,dibujante de historieta,Q17098559
Q1043170,Carlos Páez Vilaró,ocupación,pintor,pintor,Q1028181
Q1043170,Carlos Páez Vilaró,ocupación,escultor,escultor,Q1281618
Q1124194,Marco Augusto Quiroa,ocupación,escritor,escritor,Q36180
Q1042679,Carlos Alvarado,ocupación,grabador,grabador,Q11569986
Q1085046,Juan Mayr,ocupación,político,político,Q82955
Q1085046,Juan Mayr,ocupación,diplomático,diplomático,Q193391
Q523966,Andrés Casillas de Alba,ocupación,arquitecto,arquitecto,Q42973
Q1085046,Juan Mayr,ocupación,pintor,pintor,Q1028181
Q1042842,Carlos De los Ríos,ocupación,pintor,pintor,Q1028181
Q1081056,Christian Mazzuca,ocupación,compositor,compositor,Q36834
Q1043102,Carlos Obregón Santacilia,ocupación,arquitecto,arquitecto,Q42973
Q1085046,Juan Mayr,ocupación,ambientalista,ambientalista,Q3578589
Q1043170,Carlos Páez Vilaró,ocupación,ceramista,ceramista,Q7541856
Q1095273,Clara de Buen Richkarday,ocupación,arquitecto,arquitecto,Q42973
Q1097174,Leopoldo Artucio,ocupación,pintor,pintor,Q1028181
Q1132146,Cordelia Urueta,ocupación,pintor,pintor,Q1028181
Q1042835,Carlos Cruz-Diez,ocupación,light artist,light artist,Q108818918
Q1090206,Aurelio Lucchini,ocupación,pintor,pintor,Q1028181
Q524942,Andrés de Santa Maria,ocupación,pintor,pintor,Q1028181
Q524942,Andrés de Santa Maria,ocupación,escultor,escultor,Q1281618
Q524394,Andrés Madariaga,ocupación,pintor,pintor,Q1028181
Q858635,Benito Camelo,ocupación,teórico,teórico,Q18931911
